PV,Tem
0,-5.79
34.12,-5.81
153.73,-5.1
249.75,-3.27
315.45,-1.52
352.92,-0.42
308.45,-0.15
245.6,-0.46
158.88,-1.11
46.78,-2.45
0,-4.21
0,-4.94
0,-4.96
0,-4.75
0,-4.51
0,-4.43
0,-4.63
0,-5
0,-5.48
0,-5.96
0,-6.2
0,-6.42
0,-6.82
0,-7.64
0,-8.59
45.2,-8.62
181.68,-5.99
323.5,-3.66
414.05,-2.08
453.27,-1.04
428.95,-0.54
350.35,-0.44
177.05,-0.9
46.2,-2.5
0,-4.81
0,-5.47
0,-5.83
0,-6.18
0,-6.43
0,-6.26
0,-5.65
0,-5.42
0,-5.38
0,-5.63
0,-6.11
0,-6.49
0,-6.75
0,-6.82
0,-6.81
43.9,-6.62
190.95,-5.09
338.25,-2.45
423,-0.57
456.4,0.58
432.02,1.11
351.75,1.04
179.45,0.27
47.35,-1.69
0,-4.33
0,-4.58
0,-4.72
0,-4.7
0,-4.31
0,-4.18
0,-4.61
0,-5.05
0,-5.41
0,-5.84
0,-6.18
0,-6.3
0,-6.33
0,-6.4
0,-6.42
43.42,-6.37
167.12,-5.38
294.35,-3.25
389.8,-1.64
428.15,-0.71
423.85,-0.37
335.33,-0.41
222.23,-0.88
48.88,-2.53
0,-5.11
0,-5.62
0,-5.74
0,-5.5
0,-5.05
0,-4.79
0,-4.9
0,-5.22
0,-5.62
0,-5.79
0,-5.71
0,-5.63
0,-5.8
0,-5.99
0,-6.08
42.83,-6.17
166.57,-5.19
274.83,-2.87
364.7,-1.03
446.08,0.17
410.58,0.73
344.05,0.82
223.52,0.38
51.55,-1.6
0,-4.01
0,-4.21
0,-4.46
0,-4.69
0,-5.28
0,-6.05
0,-6.66
0,-7.1
0,-7.12
0,-7
0,-6.93
0,-6.88
0,-6.55
0,-6.45
0,-6.61
35.65,-6.38
163.3,-5.12
301.15,-3.12
386.98,-0.98
428.73,0.25
431.12,0.91
331.45,1.23
225.93,0.67
58.22,-1.4
0,-2.95
0,-3.01
0,-3.42
0,-3.74
0,-4.3
0,-4.81
0,-5.17
0,-5.45
0,-5.7
0,-6.01
0,-5.98
0,-5.96
0,-6.25
0,-6.88
0,-7.54
40.4,-7.63
176.68,-6.02
293.55,-3.2
384.83,-1.19
452.9,-0.12
415.4,0.34
342.6,0.5
227.8,0.17
57.95,-1.52
0,-3.15
0,-4.49
0,-4.93
0,-4.99
0,-4.52
0,-4
0,-4.23
0,-4.72
0,-5.2
0,-5.73
0,-6.01
0,-5.81
0,-5.24
0,-5.08
0,-5.37
29.85,-6.04
163.5,-5.35
263.77,-3.25
333.65,-1.44
381.35,-0.24
383.25,0.57
328.27,0.82
204.9,0.23
59.75,-2.01
0,-3.31
0,-3.12
0,-2.99
0,-3.37
0,-4.06
0,-4.93
0,-5.61
0,-5.94
0,-6.1
0,-6.36
0,-6.35
0,-5.79
0,-5.04
0,-5.34
0,-6.65
25.75,-7.73
155.93,-7.11
271.83,-4.81
367.38,-2.62
423.08,-1.11
409.1,-0.45
323.95,-0.51
220.45,-1.18
44.33,-3.18
0,-5.14
0,-5.49
0,-6.05
0,-6.48
0,-6.79
0,-7.41
0,-8.23
0,-8.7
0,-9.06
0,-9.28
0,-9.01
0,-8.77
0,-8.15
0,-7.35
0,-7.01
34.85,-6.52
158.3,-5.17
263.02,-2.83
339.92,-0.55
356.67,0.96
270.55,1.36
194.75,0.66
127.6,-0.67
29.6,-2.43
0,-3.92
0,-4.17
0,-4.49
0,-4.9
0,-5.67
0,-6.71
0,-7.44
0,-8.36
0,-9.53
0,-10.23
0,-10.73
0,-11.31
0,-11.82
0,-12.29
0,-12.59
25.3,-12.5
150.38,-10.23
259.62,-8.08
352.73,-6.31
427.98,-4.85
414.1,-4.09
322.27,-3.86
212.52,-4.12
40.88,-5.34
0,-7.17
0,-7.22
0,-7.46
0,-7.49
0,-7.03
0,-6.85
0,-7.38
0,-8.16
0,-8.65
0,-8.64
0,-8.67
0,-8.84
0,-8.93
0,-8.58
0,-8.49
24.3,-8.62
155.3,-7.37
263.08,-4.91
360.27,-2.91
430.83,-1.53
396.27,-0.82
317.85,-0.58
203.62,-0.99
58.15,-2.79
0,-4.04
0,-4.88
0,-4.79
0,-3.9
0,-3.28
0,-2.73
0,-2.51
0,-3.72
0,-4.7
0,-4.93
0,-4.75
0,-4.45
0,-4.17
0,-3.41
0,-2.78
20.33,-2.59
119.68,-1.81
157.18,-0.67
196.73,0.51
258.1,2.07
252,2.66
201.57,2.08
89.05,1.28
43.1,0.82
0,-0.25
0,-1.62
0,-2.22
0,-2.77
0,-3.12
0,-3.79
0,-4.37
0,-5.11
0,-6.05
0,-6.92
0,-7.33
0,-7.47
0,-7.73
0,-8.31
0,-8.63
22.92,-8.32
154.8,-6.8
262.77,-4.82
359.38,-3
429.77,-1.51
393,-0.74
311.88,-0.44
212.25,-0.6
43.7,-2.37
0,-3.95
0,-4.37
0,-4.55
0,-4.75
0,-4.84
0,-4.64
0,-4.21
0,-3.9
0,-3.89
0,-3.94
0,-3.93
0,-3.73
0,-3.84
0,-4.29
0,-4.79
25.83,-4.8
137.27,-3.91
246.93,-2.06
300.42,-0.53
337.2,0
345.1,0.6
264.48,0.51
150.6,-0.14
41.42,-1.5
0,-2.32
0,-2.74
0,-3.31
0,-3.92
0,-4.57
0,-4.96
0,-4.96
0,-4.88
0,-4.95
0,-5.09
0,-5.29
0,-5.67
0,-6.03
0,-6.53
0,-7.1
15.23,-7.62
110.78,-6.94
203.4,-5.45
269.6,-4.18
346.35,-2.66
342.27,-2.23
270.67,-2.49
176.7,-3.14
54.62,-4.33
0,-5.69
0,-5.85
0,-5.82
0,-5.9
0,-5.87
0,-5.88
0,-6.2
0,-6.74
0,-7.59
0,-8.26
0,-8.6
0,-8.8
0,-9.22
0,-9.58
0,-9.8
25.7,-9.86
150.68,-8.48
265.83,-6.07
381.05,-4.58
379.67,-3.39
380.77,-2.74
320,-2.62
214.8,-3
51.62,-4.76
0,-6.98
0,-7.57
0,-8.66
0,-9.92
0,-10.64
0,-10.72
0,-10.35
0,-10.12
0,-10.06
0,-10.15
0,-10.28
0,-10.47
0,-10.98
0,-11.67
0,-12.41
29.55,-12.7
160.75,-10.62
280.27,-7.38
380.3,-5.43
434.8,-4.4
420.8,-3.9
335.45,-3.95
229.15,-4.59
53.9,-6.1
0,-7.91
0,-8.4
0,-9.2
0,-9.91
0,-9.98
0,-9.49
0,-8.95
0,-8.85
0,-8.5
0,-8.23
0,-8.81
0,-9.52
0,-9.98
0,-10.27
0,-10.3
19.83,-9.99
152.05,-8.71
268.48,-6.84
351.6,-4.97
430.8,-3.96
393.83,-3.49
358.2,-3.4
230.23,-3.82
72.05,-5.96
0,-8.27
0,-8.64
0,-8.96
0,-8.66
0,-8.1
0,-8.09
0,-8.49
0,-9.18
0,-9.58
0,-9.89
0,-9.92
0,-10.24
0,-10.82
0,-11.18
0,-11.56
21.42,-11.57
128.75,-10.31
230.62,-8.12
328.23,-6.53
230.95,-5.63
207.35,-5.52
150.43,-5.87
111.05,-6.5
20.9,-7.52
0,-8.76
0,-8.96
0,-9
0,-9.06
0,-9.1
0,-9.22
0,-9.41
0,-9.53
0,-9.7
0,-9.94
0,-10.26
0,-10.39
0,-10.41
0,-10.4
0,-10.34
18.3,-10.18
132.75,-9.11
239.27,-7.43
331.5,-5.8
393.5,-4.77
391.12,-4.34
324.62,-4.31
215.45,-4.7
59.4,-6.1
0,-8.26
0,-9.01
0,-9.32
0,-8.82
0,-8.5
0,-8.71
0,-9.21
0,-9.7
0,-10.15
0,-10.12
0,-9.49
0,-8.84
0,-8.53
0,-8.54
0,-8.71
18.95,-8.92
133.07,-8.22
268.12,-6.64
364.08,-4.82
391.8,-3.69
406.65,-3.07
316.02,-2.78
210.38,-3
63.38,-4.88
0,-6.68
0,-7.12
0,-7.19
0,-6.97
0,-6.86
0,-7.01
0,-7.36
0,-7.68
0,-7.93
0,-8.03
0,-7.94
0,-7.9
0,-7.96
0,-8.13
0,-8.52
17.23,-8.88
132.5,-8.03
235.88,-5.53
318.52,-3.77
355.62,-3.03
375.98,-2.8
314.2,-2.98
204.9,-3.81
65.53,-5.55
0,-7.51
0,-7.95
0,-8.36
0,-8.73
0,-9.13
0,-9.32
0,-9.46
0,-9.78
0,-10.19
0,-10.26
0,-10.16
0,-10.29
0,-10.29
0,-10.03
0,-9.87
13.98,-9.94
107.22,-9.2
204.57,-7.68
267.2,-6.24
303.92,-5.71
278.33,-5.58
242.88,-5.69
161,-6.2
59.1,-7.07
0,-8.24
0,-8.58
0,-8.67
0,-8.71
0,-8.77
0,-9.05
0,-9.55
0,-10.39
0,-11.15
0,-11.25
0,-11.09
0,-11.23
0,-11.69
0,-12.27
0,-12.67
15.18,-12.83
107.5,-11.53
213.88,-9.21
304.08,-7.4
385.33,-6.07
364.8,-5.29
281.45,-5.03
193.48,-5.42
53.67,-6.89
0,-9.57
0,-10.4
0,-10.75
0,-11.18
0,-11.36
0,-11.42
0,-11.99
0,-12.61
0,-13.33
0,-14.09
0,-14.61
0,-14.75
0,-14.56
0,-13.85
0,-13.03
14.3,-12.67
125.7,-11.37
243.1,-9.67
344.62,-8.5
374.08,-7.27
396.52,-6.48
333,-6.14
220.62,-6.18
52.78,-6.97
0,-8.37
0,-9.07
0,-8.92
0,-8.62
0,-8.48
0,-8.49
0,-8.6
0,-8.63
0,-8.41
0,-8.11
0,-8.29
0,-8.93
0,-9.35
0,-9.29
0,-8.98
16.52,-8.84
144.5,-8.09
262.2,-6.13
356.5,-4.41
388.98,-3.31
363.42,-2.96
258.17,-3.33
178.52,-4.33
57.5,-6.32
0,-8.9
0,-9.18
0,-9.27
0,-9.28
0,-9.22
0,-9.16
0,-9.24
0,-9.4
0,-9.47
0,-9.4
0,-9.47
0,-10.05
0,-10.61
0,-10.86
0,-10.88
16.15,-10.74
151.35,-9.26
246.23,-6.32
327,-4.43
412.62,-3.43
385.33,-3.01
320.62,-2.76
224.27,-3.03
62.5,-4.89
0,-7.2
0,-8.32
0,-9.02
0,-9.42
0,-9.65
0,-9.77
0,-9.75
0,-9.57
0,-9.31
0,-9.14
0,-9.23
0,-9.45
0,-9.67
0,-9.67
0,-9.3
16.3,-9.13
106.22,-8.13
196.88,-5.31
278.92,-3.23
358.25,-1.91
347.95,-1.06
294.33,-0.47
190.12,-0.67
66.2,-2.26
0,-3.61
0,-4.63
0,-5.77
0,-5.82
0,-4.69
0,-4.26
0,-4.99
0,-5.98
0,-6.29
0,-5.44
0,-4.89
0,-4.65
0,-4.35
0,-4.02
0,-3.74
13.88,-2.75
113.7,-1.18
219.18,0.4
330.65,2.82
398.52,4.46
387.1,4.58
309.48,3.35
206.62,1.72
69.07,0.73
0,0.22
0,0.42
0,0.23
0,-0.75
0,-0.79
0,-0.78
0,-1.18
0,-2.48
0,-3.94
0,-4.72
0,-4.8
0,-5.36
0,-6.11
0,-6.67
0,-6.97
9.55,-7.42
89.35,-7.22
181.12,-6.32
230.43,-5.33
244.7,-4.88
281.98,-4.73
240.05,-4.9
171.65,-5.48
72.28,-6.67
0,-8.63
0,-9.56
0,-10.44
0,-11.18
0,-11.58
0,-11.41
0,-10.93
0,-10.46
0,-10.4
0,-10.8
0,-11.1
0,-11.56
0,-11.99
0,-12.29
0,-12.55
12.25,-12.62
117.5,-11.29
219.38,-8.85
309.65,-7.53
335.52,-6.82
320.25,-6.42
296.08,-6.33
228.73,-6.69
75.38,-7.83
0,-10.33
0,-10.95
0,-11.14
0,-11.52
0,-11.96
0,-12.36
0,-12.66
0,-12.65
0,-12.39
0,-12.07
0,-11.83
0,-11.8
0,-11.78
0,-11.78
0,-11.82
15.23,-11.45
122.62,-10.16
225.82,-8.14
303,-6.86
336.05,-5.58
359.12,-4.6
307.45,-4.37
211.68,-4.72
76.43,-5.91
0,-7.15
0,-7.54
0,-7.67
0,-7.66
0,-7.71
0,-7.87
0,-8.15
0,-8.61
0,-9.07
0,-9.41
0,-9.78
0,-10.23
0,-10.79
0,-11.13
0,-11.23
14.7,-11.35
131.75,-10.39
241.45,-8.14
340.35,-6.15
398.38,-4.9
401.62,-4.25
313.15,-4.09
224.25,-4.51
64.68,-6.1
0,-9.23
0,-10.08
0,-10.38
0,-10.65
0,-10.92
0,-11.01
0,-11.08
0,-11.4
0,-11.94
0,-12.57
0,-13.07
0,-13.57
0,-14.04
0,-14.36
0,-14.54
16.62,-14.52
139.98,-12.68
244.75,-9.9
324.67,-8.18
431.23,-7.45
406.75,-7.06
363.17,-7.08
245.6,-7.53
92.2,-8.82
0,-10.98
0,-11.33
0,-12.21
0,-13.23
0,-13.98
0,-14.5
0,-14.77
0,-14.63
0,-14.55
0,-14.58
0,-14.47
0,-14.21
0,-13.81
0,-13.48
0,-13.36
13.73,-13.05
136.5,-11.82
256,-9.93
329.85,-8.17
366.23,-7.02
367.12,-6.39
261.98,-6.24
181.82,-6.56
64.45,-8.1
0,-10.14
0,-10.95
0,-11.18
0,-11.22
0,-11.09
0,-10.92
0,-10.77
0,-10.79
0,-10.85
0,-10.95
0,-11.1
0,-11.25
0,-11.47
0,-11.58
0,-11.47
13.15,-11.61
132.85,-10.28
243.12,-7.93
321.58,-5.93
382.02,-5.01
358.02,-4.41
320.1,-4.28
227,-4.71
95.47,-6.35
0,-8.86
0,-10.37
0,-11.64
0,-12.27
0,-12.21
0,-11.76
0,-11.52
0,-11.66
0,-11.93
0,-12.31
0,-12.65
0,-12.96
0,-13.24
0,-12.39
0,-12.81
13.45,-13.24
121.2,-12.36
249,-10.31
335.77,-9.36
380.05,-8.75
373.27,-8.25
270.83,-8.15
205.2,-8.51
91.72,-9.78
0,-11.55
0,-12.57
0,-13.77
0,-14.22
0,-14.38
0,-14.5
0,-14.77
0,-14.88
0,-15.15
0,-15.42
0,-15.24
0,-15.17
0,-15.53
0,-15.87
0,-15.98
15.55,-15.93
127.85,-14.86
240.38,-13.3
305.77,-12.47
376.83,-12.13
358.8,-12.14
316.88,-12.33
223.77,-12.7
83.62,-13.41
4.78,-14.53
0,-15.23
0,-15.47
0,-15.72
0,-15.99
0,-16.26
0,-16.49
0,-16.72
0,-16.99
0,-17.24
0,-17.44
0,-17.61
0,-17.79
0,-17.93
0,-18.08
16.65,-18.17
143.4,-17.11
281.58,-15.67
359.25,-14.81
371.15,-14.28
393.2,-14.04
349.52,-14.07
239.93,-14.15
81.93,-14.59
6.3,-15.82
0,-16.57
0,-17.17
0,-17.76
0,-18.27
0,-18.53
0,-18.73
0,-19.08
0,-19.53
0,-19.9
0,-20.2
0,-20.46
0,-20.58
0,-20.46
0,-20.24
16.45,-19.89
141.95,-17.78
268.62,-14.99
363.88,-12.74
455.33,-11.12
425.33,-10.47
336.83,-10.28
266.83,-10.6
95.47,-11.85
7.57,-14.76
0,-15.4
0,-15.48
0,-14.83
0,-14.08
0,-13.91
0,-14.19
0,-14.52
0,-14.84
0,-15.03
0,-15.17
0,-15.32
0,-15.56
0,-15.75
0,-15.83
13.65,-15.76
143.27,-14.79
277.33,-12.98
330.95,-11.45
380.98,-10.54
430.27,-10.2
388.3,-10.13
270.45,-10.27
122.25,-11.21
7.95,-13.55
0,-14.07
0,-13.99
0,-13.48
0,-13.23
0,-13.36
0,-13.67
0,-13.96
0,-13.91
0,-13.8
0,-13.72
0,-13.89
0,-14.08
0,-14.19
0,-14.39
13.38,-14.6
141.8,-13.76
268.52,-11.94
362.8,-10.12
375.75,-9.32
415.58,-9.13
318.55,-9.21
235.32,-9.46
110.18,-10.4
6.85,-12.32
0,-13.05
0,-12.91
0,-12.73
0,-12.91
0,-13.24
0,-13.51
0,-13.77
0,-13.86
0,-13.46
0,-12.98
0,-13.02
0,-13.36
0,-13.37
0,-13.35
16.77,-13.45
136.15,-12.77
270.62,-11.19
321.9,-9.5
417.4,-8.53
378.7,-7.43
370.17,-7.07
251.73,-7.2
110.38,-8.46
7.45,-10.33
0,-10.92
0,-10.76
0,-10.65
0,-10.77
0,-11.22
0,-11.87
0,-12.22
0,-12.28
0,-12.2
0,-12.17
0,-12.33
0,-12.57
0,-12.9
0,-13.31
16.58,-13.47
131.98,-12.31
258.62,-9.8
364.3,-8.02
361.35,-6.91
415.33,-5.96
310.42,-5.57
238.05,-5.67
115.65,-7.16
8.43,-9.54
0,-10.42
0,-10.82
0,-10.72
0,-10.5
0,-10.33
0,-10.31
0,-10.69
0,-11.27
0,-11.54
0,-11.51
0,-11.22
0,-10.82
0,-10.53
0,-10.81
17.58,-11.17
129.23,-10.44
250.82,-8.93
307.12,-7.13
383.77,-5.93
374.83,-5.68
358.25,-5.97
235.43,-6.45
111.2,-7.78
6.95,-9.43
0,-9.61
0,-9.29
0,-9.05
0,-9.32
0,-9.89
0,-10.49
0,-10.97
0,-11.38
0,-11.7
0,-12.16
0,-12.48
0,-12.7
0,-12.84
0,-12.89
17.92,-12.86
138.88,-11.48
263.42,-9.73
367.83,-8.26
392.62,-7.09
386.2,-6.2
359.3,-5.52
261.25,-5.25
111.6,-6.32
9.45,-8.49
0,-9.26
0,-9.89
0,-10
0,-9.71
0,-9.55
0,-9.87
0,-10.35
0,-10.87
0,-11.14
0,-11.24
0,-11.32
0,-11.15
0,-10.68
0,-10.28
11.75,-9.81
100.35,-8.65
177.77,-7.01
203.05,-6.16
288.15,-5.87
263.25,-6.5
210.07,-7.38
177,-7.91
92.72,-8.38
9.55,-9.5
0,-10.17
0,-10.85
0,-11.38
0,-11.68
0,-11.87
0,-12.84
0,-13.44
0,-13.93
0,-14.48
0,-14.81
0,-14.5
0,-14.2
0,-14.72
0,-15.66
19.2,-15.68
132.82,-13.11
228.65,-10.75
319.88,-9
358.2,-7.9
350.05,-7.15
318.7,-6.33
235.25,-6.34
106.97,-7.48
9.55,-9.95
0,-10.89
0,-11.24
0,-11.32
0,-11.26
0,-11.15
0,-11.16
0,-11.36
0,-11.62
0,-11.81
0,-11.32
0,-10.94
0,-11.24
0,-11.44
0,-11.97
12.43,-12.24
110.12,-11.46
206.25,-10.64
288.27,-9.37
339.95,-7.78
366.2,-6.71
357.38,-6.48
273,-6.87
137.23,-7.98
11.75,-10.62
0,-11.94
0,-12.88
0,-13.63
0,-14.27
0,-14.65
0,-14.77
0,-14.78
0,-14.74
0,-14.69
0,-14.48
0,-14.43
0,-14.57
0,-14.71
0,-14.73
21.23,-14.39
152.25,-12.64
282.23,-9.79
350.38,-7.5
485.15,-5.98
429.6,-5.15
417.67,-4.85
309.45,-5.12
158.23,-6.68
17.02,-10.48
0,-11.54
0,-11.83
0,-12.22
0,-12.44
0,-12.29
0,-12.17
0,-12.76
0,-13.37
0,-13.82
0,-14.1
0,-14.27
0,-14.48
0,-14.63
0,-14.66
21.45,-14.35
158.4,-12.48
293.65,-9.82
395.35,-8.11
463.1,-6.85
478.3,-6.04
393.75,-5.86
301.7,-6.2
161.43,-7.42
16.23,-10.74
0,-11.52
0,-11.45
0,-11.3
0,-11.19
0,-10.82
0,-10.67
0,-11.02
0,-11.41
0,-11.6
0,-11.61
0,-11.75
0,-12.06
0,-11.86
0,-11.78
17.88,-11.8
138.32,-10.68
261.92,-8.81
317.77,-7.37
370.75,-5.95
320.7,-5.27
362.92,-4.97
247.65,-5.25
131.88,-6.37
13.85,-8.6
0,-9.31
0,-9.56
0,-9.75
0,-9.76
0,-9.79
0,-9.94
0,-10.28
0,-10.72
0,-11.18
0,-11.03
0,-11.36
0,-11.84
0,-12.21
0,-12.4
11.75,-11.92
109.7,-10.02
245.25,-7.19
308.42,-5.35
362.92,-4.4
370.15,-4.11
313.15,-4.43
238.25,-5.28
114.15,-6.65
14.3,-7.82
0,-8.46
0,-8.76
0,-9.02
0,-9.35
0,-9.5
0,-9.98
0,-10.6
0,-11.08
0,-11.58
0,-12.15
0,-12.71
0,-13.07
0,-13.21
0,-13.16
24.67,-12.61
158.57,-10.26
282.67,-7.46
373.17,-5.53
414.75,-4.34
441.33,-3.64
389.42,-3.39
289.45,-3.7
155.82,-4.85
18.48,-7.98
0,-9.09
0,-9.31
0,-9.78
0,-10.3
0,-10.66
0,-10.66
0,-10.71
0,-10.86
0,-11.06
0,-11.19
0,-11.44
0,-11.74
0,-11.82
0,-11.74
23.8,-11.29
162.55,-9.4
296.48,-6.53
415.95,-4.59
419.83,-3.29
399.75,-2.5
433.02,-2.15
310.67,-2.31
165.43,-3.52
16,-6.34
0,-7.46
0,-8.55
0,-9.52
0,-9.83
0,-10.13
0,-10.46
0,-10.83
0,-10.96
0,-10.73
0,-10.49
0,-10.59
0,-10.53
0,-10.56
0,-10.85
25.42,-11
160.62,-9.58
296.12,-7.24
398.23,-5.48
471.17,-4.01
435.45,-3.09
386.75,-2.62
306.2,-2.71
166.12,-3.89
18.12,-6.74
0,-8.04
0,-9.51
0,-10.19
0,-10.51
0,-10.59
0,-10.99
0,-11.4
0,-12.03
0,-12.61
0,-12.93
0,-12.94
0,-12.83
0,-13
0,-13.57
28.55,-13.5
135.77,-11.4
221.88,-9.62
306.42,-8.18
345.67,-7.44
304.45,-7.06
264.23,-7.1
202.88,-7.91
122.7,-8.95
14.12,-10.04
0,-10.76
0,-11.26
0,-11.68
0,-11.93
0,-12.02
0,-12.05
0,-12.03
0,-11.85
0,-11.55
0,-11.37
0,-11.61
0,-11.98
0,-12.34
0,-12.68
16.25,-12.79
150.68,-11.95
266.62,-10.7
302.67,-9.45
387.05,-8.61
476.73,-7.96
380.9,-7.68
300.12,-7.68
163.9,-8.16
22.1,-9.5
0,-10.45
0,-11.02
0,-11.92
0,-12.31
0,-12.15
0,-11.84
0,-11.73
0,-11.93
0,-11.88
0,-11.72
0,-12.03
0,-12.46
0,-12.89
0,-13.26
17.38,-13.17
123.9,-12.65
195.4,-11.89
240.25,-11.1
358.17,-10.8
357.83,-10.73
282.77,-10.8
244.88,-11
134.75,-11.76
22,-12.85
0,-13.62
0,-14.23
0,-14.68
0,-15.12
0,-15.3
0,-15.56
0,-15.96
0,-16.4
0,-16.81
0,-17.34
0,-17.9
0,-18.08
0,-18.04
0,-18.14
21.35,-17.31
134.55,-14.28
274.25,-12.14
350.95,-10.52
427.15,-9.59
420.15,-9.25
315.35,-9.28
253.12,-9.63
131.98,-10.73
15.9,-12.79
0,-14.31
0,-15.3
0,-16.05
0,-16.65
0,-17.08
0,-17.45
0,-17.74
0,-17.99
0,-18.15
0,-18.27
0,-18.51
0,-18.72
0,-18.7
0,-18.46
19,-17.37
171.65,-14.8
281.83,-12.98
367.95,-11.61
474.33,-10.55
472.95,-9.9
420.67,-9.7
318.08,-10
178.8,-10.83
24.83,-12.45
0,-14.23
0,-15.38
0,-15.63
0,-15.38
0,-15.33
0,-15.41
0,-15.62
0,-15.66
0,-15.58
0,-15.51
0,-15.83
0,-16.15
0,-16.15
0,-16.16
21.58,-16.07
150.15,-15.07
254.38,-13.71
359.6,-12.5
406.45,-11.77
435.35,-11.4
355.6,-11.37
269.02,-11.69
146.7,-12.28
19.25,-13.21
0,-14.33
0,-15.18
0,-15.57
0,-16.08
0,-16.37
0,-16.63
0,-17.22
0,-17.64
0,-17.91
0,-18.38
0,-19.05
0,-19.58
0,-19.91
0,-20.06
33.38,-19.69
156.9,-17.72
275,-16.33
350.2,-15.45
500.48,-14.83
352.17,-14.44
362,-14.37
351.25,-14.54
202.48,-14.91
26.25,-15.96
0,-17.07
0,-17.34
0,-17.25
0,-17.18
0,-17.06
0,-17
0,-17.49
0,-18.18
0,-18.69
0,-18.95
0,-19.26
0,-19.5
0,-19.47
0,-19.23
39.03,-18.59
192.35,-16.63
328.67,-15.24
383.88,-13.96
439.88,-13.11
427.65,-12.25
430.25,-11.53
336.15,-11.2
195.32,-11.4
38.05,-12.93
0,-13.98
0,-14.38
0,-14.44
0,-14.22
0,-14.3
0,-14.81
0,-15.31
0,-15.56
0,-15.63
0,-15.5
0,-15.56
0,-15.97
0,-16.39
0,-16.48
50.72,-15.33
200.57,-12.49
333.75,-9.68
414.27,-7.84
513.75,-6.77
512.97,-6.21
419.88,-6.05
366.88,-6.48
215.93,-7.59
43.45,-10.57
0,-11.77
0,-11.92
0,-12.63
0,-12.9
0,-12.66
0,-12.56
0,-13.01
0,-13.81
0,-14.45
0,-14.69
0,-14.63
0,-14.47
0,-14.2
0,-14.13
27.9,-13.88
169.48,-12.77
266.9,-10.7
369.3,-9.2
451.17,-8.38
444.2,-7.95
426.42,-7.73
324.4,-7.88
184.9,-8.68
38.5,-11.2
0,-12.22
0,-12.59
0,-12.82
0,-12.91
0,-13.12
0,-13.34
0,-13.4
0,-13.38
0,-13.38
0,-13.24
0,-13.22
0,-13.49
0,-13.76
0,-13.97
57.42,-13.58
206.25,-11.68
352.23,-8.92
480.85,-7.29
539.33,-6
538.7,-5.04
464.2,-4.65
379.35,-4.78
225.62,-5.76
35.42,-9.17
0,-10.67
0,-11.4
0,-11.4
0,-10.7
0,-10.45
0,-10.7
0,-10.96
0,-11.44
0,-11.76
0,-12.01
0,-12.36
0,-12.58
0,-12.46
0,-12.41
47.7,-11.94
201.55,-10.81
340.62,-9.11
425.23,-7.25
558.97,-6.07
501.77,-5.24
493.05,-4.92
394.1,-5.29
234.4,-6.63
39.5,-9.76
0,-11.52
0,-12.47
0,-12.62
0,-12.81
0,-13.15
0,-13.54
0,-13.98
0,-14.24
0,-14.46
0,-14.6
0,-15.06
0,-15.47
0,-15.53
0,-15.4
48.53,-14.7
183.73,-12.58
327.77,-10.45
425.15,-8.8
490.67,-7.92
537.92,-7.38
404.83,-7.14
362.08,-7.22
214.5,-7.69
30.58,-9.74
0,-11.25
0,-11.54
0,-11.73
0,-11.24
0,-10.46
0,-10.07
0,-10.23
0,-10.54
0,-10.8
0,-10.97
0,-11.19
0,-11.44
0,-11.57
0,-11.72
48.65,-11.15
194.75,-9.24
332.55,-6.58
449.42,-4.68
541.05,-3.4
490.65,-2.66
479.65,-2.45
366.45,-2.8
215.5,-3.79
52.08,-6.91
0,-8.25
0,-8.14
0,-8.48
0,-8.9
0,-9.24
0,-9.33
0,-8.94
0,-8.83
0,-9.15
0,-9.41
0,-9.46
0,-9.37
0,-9.13
0,-9.2
23.12,-9.56
107.68,-9.56
215.98,-8.63
289.15,-7.69
308.73,-7.17
307.17,-6.73
298.55,-6.12
231.25,-5.64
130.2,-6.28
38.05,-7.89
0,-8.79
0,-9.36
0,-9.67
0,-9.66
0,-9.93
0,-10.38
0,-11.23
0,-12.36
0,-13.23
0,-13.63
0,-13.89
0,-14.49
0,-15.37
0,-15.75
55.03,-14.31
190.88,-10.82
304.27,-8.26
409.5,-6.5
367.95,-5.99
345.92,-6.35
187.77,-7.29
193.5,-8.56
128.4,-9.75
25.35,-10.79
0,-11.71
0,-12.25
0,-12.73
0,-13.19
0,-13.85
0,-14.5
0,-14.84
0,-15.13
0,-15.51
0,-15.93
0,-16.5
0,-17.22
0,-17.77
0,-18.23
68.62,-16.99
226.12,-14.74
368.12,-12.66
536.45,-11.62
559.92,-10.96
513.8,-10.49
540.45,-10.1
423.27,-10.02
264.1,-10.18
56.22,-11.35
0,-13.03
0,-13.8
0,-14.16
0,-14.42
0,-15.34
0,-16.25
0,-16.59
0,-16.33
0,-15.5
0,-14.62
0,-14.27
0,-14.44
0,-14.76
0,-15.08
72.53,-14.18
233.12,-11.46
377.9,-9.21
499.98,-7.52
565.17,-6.46
586.85,-5.77
503.15,-5.32
406.65,-5.22
250.32,-5.62
52.2,-7.88
0,-9.79
0,-10.17
0,-10.46
0,-10.75
0,-11
0,-10.92
0,-11.34
0,-12.08
0,-12.02
0,-12.27
0,-12.6
0,-12.16
0,-11.43
0,-11.02
68.97,-10.18
226.65,-8.2
362.92,-5.96
453.38,-4.12
574.72,-2.79
530.22,-2.3
517.88,-2.28
392.58,-2.63
